JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
2465,65,19,27-Jun-24,ProductPage,View,49,1
2466,24,17,11-Aug-23,ProductPage,View,132,1
2469,25,18,30-Nov-25,ProductPage,View,93,1
2470,93,1,24-Nov-25,ProductPage,View,278,1
2475,95,4,10-Aug-25,ProductPage,View,91,1
2481,51,18,19-Nov-25,ProductPage,View,238,1
2483,49,11,10-Feb-23,ProductPage,View,287,1
2488,31,11,31-May-25,ProductPage,View,232,1
2489,55,13,12-Jul-24,ProductPage,View,29,1
2490,1,6,19-Feb-23,ProductPage,View,196,1
2491,51,14,17-Jun-24,ProductPage,View,211,1
2492,41,4,06-Nov-24,ProductPage,View,240,1
2493,68,6,06-Jan-25,ProductPage,View,291,1
2497,40,1,29-Jan-24,ProductPage,View,21,1
2498,86,7,18-Sep-23,ProductPage,View,264,1
2499,40,1,16-Jul-24,ProductPage,View,176,1
2500,22,9,17-Mar-23,ProductPage,View,17,1
2501,79,3,14-Aug-23,ProductPage,View,146,1
2509,91,11,16-Nov-24,ProductPage,View,95,1
2510,34,4,14-Feb-24,ProductPage,View,79,1
2515,98,20,29-Jul-23,ProductPage,View,36,1
2517,83,13,15-Oct-25,ProductPage,View,157,1
2519,8,13,22-May-24,ProductPage,View,216,1
2521,62,15,22-Feb-25,ProductPage,View,117,1
2522,35,11,25-Nov-23,ProductPage,View,131,1
2528,70,3,29-Jul-24,ProductPage,View,25,1
2541,92,15,17-Oct-23,ProductPage,View,136,1
2555,13,16,06-Oct-25,ProductPage,View,297,1
2556,1,15,15-Jun-24,ProductPage,View,125,1
2567,84,6,07-Jun-23,ProductPage,View,249,1
2575,3,15,16-Jul-23,ProductPage,View,229,1
2582,79,19,13-Dec-23,ProductPage,View,216,1
2585,12,5,12-Oct-24,ProductPage,View,272,1
2592,8,12,12-Oct-23,ProductPage,View,15,1
2593,13,16,07-Jan-23,ProductPage,View,184,1
2594,57,11,28-Oct-24,ProductPage,View,213,1
2597,7,6,01-Jul-24,ProductPage,View,273,1
2598,48,20,11-Feb-25,ProductPage,View,158,1
2602,76,14,22-Sep-25,ProductPage,View,294,1
2606,9,18,29-May-25,ProductPage,View,137,1
2617,12,19,15-Apr-23,ProductPage,View,142,1
2618,61,16,01-Nov-25,ProductPage,View,266,1
2628,99,19,18-Jul-23,ProductPage,View,226,1
2636,91,12,01-May-24,ProductPage,View,101,1
2638,28,3,07-Mar-25,ProductPage,View,262,1
2641,85,18,15-Dec-24,ProductPage,View,61,1
2660,28,7,21-Jan-25,ProductPage,View,193,1
2661,41,9,12-Apr-23,ProductPage,View,260,1
2672,100,17,07-Jun-25,ProductPage,View,172,1
2676,35,14,24-Jan-24,ProductPage,View,269,1
2682,91,12,19-Dec-23,ProductPage,View,147,1
2696,1,3,09-Jul-25,ProductPage,View,110,1
2699,45,19,18-Jul-25,ProductPage,View,14,1
2702,68,17,13-Aug-24,ProductPage,View,91,1
2705,52,12,24-Jun-25,ProductPage,View,10,1
2712,29,19,14-Apr-25,ProductPage,View,207,1
2723,68,6,30-Jul-25,ProductPage,View,140,1
2734,68,9,27-Mar-24,ProductPage,View,71,1
2736,74,14,17-Dec-23,ProductPage,View,26,1
2744,85,6,12-Jun-23,ProductPage,View,54,1
2748,82,13,09-Oct-25,ProductPage,View,175,1
2752,55,14,16-Jul-25,ProductPage,View,287,1
2753,35,16,04-Jun-25,ProductPage,View,138,1
2755,26,7,07-Jan-24,ProductPage,View,157,1
2756,86,5,22-Dec-23,ProductPage,View,25,1
2760,48,12,10-Jun-25,ProductPage,View,45,1
2771,28,15,30-Aug-25,ProductPage,View,217,1
2772,98,1,03-Sep-25,ProductPage,View,143,1
2773,23,4,15-Aug-25,ProductPage,View,79,1
2774,96,15,21-Dec-24,ProductPage,View,140,1
2778,77,12,04-Dec-23,ProductPage,View,35,1
2783,6,8,31-Jan-23,ProductPage,View,16,1
2786,47,14,05-Sep-24,ProductPage,View,54,1
2794,72,4,22-Mar-25,ProductPage,View,282,1
2800,58,8,05-May-24,ProductPage,View,263,1
2803,76,13,24-Apr-24,ProductPage,View,136,1
2804,88,15,05-Dec-24,ProductPage,View,160,1
2806,79,18,28-Jun-24,ProductPage,View,188,1
2807,73,19,10-May-23,ProductPage,View,215,1
2813,65,11,11-Jan-24,ProductPage,View,186,1
2814,9,13,09-Mar-23,ProductPage,View,78,1
2815,26,11,28-Feb-24,ProductPage,View,108,1
2825,60,18,29-Dec-24,ProductPage,View,273,1
2830,40,17,26-Oct-23,ProductPage,View,122,1
2836,3,14,06-Jul-25,ProductPage,View,200,1
2837,75,3,13-Jun-23,ProductPage,View,195,1
2838,29,6,23-May-24,ProductPage,View,93,1
2842,11,3,28-Oct-25,ProductPage,View,156,1
2843,11,20,28-Jul-23,ProductPage,View,101,1
2844,62,16,09-Oct-25,ProductPage,View,243,1
2847,90,19,15-Aug-25,ProductPage,View,127,1
2848,15,17,27-Apr-25,ProductPage,View,128,1
2849,71,18,11-May-24,ProductPage,View,198,1
2850,54,7,18-Jul-24,ProductPage,View,166,1
2851,93,13,31-Mar-24,ProductPage,View,118,1
2866,43,9,24-Aug-24,ProductPage,View,148,1
2868,70,10,03-Jul-23,ProductPage,View,81,1
2869,47,17,07-Feb-23,ProductPage,View,24,1
2870,42,4,04-Jan-24,ProductPage,View,16,1
2871,15,19,04-Dec-23,ProductPage,View,204,1
2878,26,16,23-Jul-25,ProductPage,View,260,1
2880,80,16,04-Feb-23,ProductPage,View,278,1
2887,84,15,29-Oct-24,ProductPage,View,176,1
2890,28,10,31-Jan-23,ProductPage,View,256,1
2891,99,19,22-Nov-25,ProductPage,View,38,1
2903,69,7,27-Nov-23,ProductPage,View,149,1
2910,91,3,17-Feb-24,ProductPage,View,100,1
2916,42,6,01-Dec-23,ProductPage,View,241,1
2921,55,4,28-Dec-23,ProductPage,View,37,1
2922,62,11,26-Jun-25,ProductPage,View,130,1
2923,28,15,11-Sep-23,ProductPage,View,186,1
2934,40,11,31-Jul-24,ProductPage,View,145,1
2939,6,9,20-Jan-24,ProductPage,View,249,1
2968,51,9,02-May-23,ProductPage,View,209,1
2969,17,9,23-Oct-25,ProductPage,View,295,1
2972,87,12,16-Apr-25,ProductPage,View,68,1
2973,26,15,25-Oct-24,ProductPage,View,239,1
2974,35,19,11-May-24,ProductPage,View,211,1
2986,77,8,27-Oct-24,ProductPage,View,284,1
2993,75,16,22-Jan-23,ProductPage,View,186,1
3003,19,16,01-Jan-23,ProductPage,View,293,1
3007,63,17,06-Apr-23,ProductPage,View,236,1
3010,91,17,22-Jan-23,ProductPage,View,228,1
3014,56,9,16-May-23,ProductPage,View,246,1
3018,78,13,20-Nov-23,ProductPage,View,23,1
3019,92,6,24-Feb-24,ProductPage,View,163,1
3021,19,12,24-Apr-25,ProductPage,View,266,1
3026,51,20,11-Nov-25,ProductPage,View,243,1
3028,52,9,25-Mar-23,ProductPage,View,192,1
3036,32,20,19-Mar-23,ProductPage,View,109,1
3038,11,18,03-Jun-23,ProductPage,View,157,1
3041,48,13,26-Oct-24,ProductPage,View,194,1
3046,99,12,16-Jan-24,ProductPage,View,262,1
3050,84,14,10-Sep-25,ProductPage,View,206,1
3055,100,4,29-Dec-23,ProductPage,View,157,1
3070,84,12,22-Apr-25,ProductPage,View,290,1
3071,16,4,25-Sep-23,ProductPage,View,214,1
3073,50,5,31-May-23,ProductPage,View,216,1
3074,82,4,04-May-25,ProductPage,View,214,1
3075,12,8,03-Jul-23,ProductPage,View,287,1
3085,37,5,22-Oct-24,ProductPage,View,80,1
3094,69,12,22-Nov-24,ProductPage,View,101,1
3097,38,18,19-Jul-23,ProductPage,View,138,1
3099,80,15,07-Dec-24,ProductPage,View,167,1
3109,66,18,22-Aug-25,ProductPage,View,208,1
3112,85,13,26-Apr-23,ProductPage,View,237,1
3113,93,1,01-Apr-25,ProductPage,View,36,1
3114,100,20,10-Oct-24,ProductPage,View,149,1
3121,42,3,19-Jan-23,ProductPage,View,83,1
3126,3,5,16-Jun-23,ProductPage,View,132,1
3138,59,6,28-Apr-24,ProductPage,View,59,1
3141,2,10,27-Dec-24,ProductPage,View,218,1
3145,53,13,15-May-23,ProductPage,View,50,1
3154,49,13,25-Dec-24,ProductPage,View,121,1
3156,88,8,15-Jun-23,ProductPage,View,135,1
3161,78,11,15-Feb-25,ProductPage,View,184,1
3162,92,17,04-Jul-25,ProductPage,View,249,1
3177,100,19,06-Sep-23,ProductPage,View,194,1
3178,53,15,11-May-24,ProductPage,View,16,1
3180,78,5,21-Sep-23,ProductPage,View,106,1
3194,93,20,07-Jan-24,ProductPage,View,223,1
3195,86,19,05-Aug-24,ProductPage,View,167,1
3197,82,17,09-Mar-23,ProductPage,View,233,1
3202,5,6,08-Dec-23,ProductPage,View,246,1
3205,98,7,12-Sep-23,ProductPage,View,145,1
3207,68,9,30-Apr-25,ProductPage,View,60,1
3212,100,1,28-Feb-25,ProductPage,View,277,1
3215,74,14,16-Oct-25,ProductPage,View,21,1
3216,41,17,29-Nov-24,ProductPage,View,274,1
3225,80,13,06-Aug-23,ProductPage,View,138,1
3227,70,9,10-Nov-23,ProductPage,View,144,1
3236,59,4,12-Feb-25,ProductPage,View,157,1
3237,92,12,27-Jan-23,ProductPage,View,17,1
3242,22,8,22-Mar-23,ProductPage,View,26,1
3243,81,6,16-Oct-24,ProductPage,View,88,1
3244,28,10,12-Apr-25,ProductPage,View,240,1
3249,85,10,02-Jun-24,ProductPage,View,233,1
3251,11,8,27-Nov-25,ProductPage,View,52,1
3259,49,12,17-Sep-24,ProductPage,View,249,1
3260,17,12,27-Aug-23,ProductPage,View,198,1
3266,56,18,01-Sep-25,ProductPage,View,105,1
3267,5,15,15-Sep-24,ProductPage,View,35,1
3274,90,20,08-Jul-23,ProductPage,View,106,1
3278,97,14,25-Oct-24,ProductPage,View,64,1
3281,64,9,30-Nov-24,ProductPage,View,71,1
3282,43,16,01-Jan-25,ProductPage,View,183,1
3283,68,18,04-May-24,ProductPage,View,56,1
3284,36,19,09-May-23,ProductPage,View,64,1
3295,59,4,31-Aug-25,ProductPage,View,29,1
3297,96,11,26-Aug-23,ProductPage,View,278,1
3298,79,5,04-Jul-23,ProductPage,View,118,1
3308,25,3,04-Feb-24,ProductPage,View,171,1
3319,48,15,19-Sep-25,ProductPage,View,180,1
3325,40,13,21-Jun-25,ProductPage,View,80,1
3326,36,11,23-Apr-25,ProductPage,View,282,1
3327,78,12,30-Mar-23,ProductPage,View,283,1
3328,29,3,20-Dec-24,ProductPage,View,84,1
3332,93,16,01-Feb-23,ProductPage,View,158,1
3333,18,10,02-Aug-24,ProductPage,View,227,1
3339,36,5,15-Feb-25,ProductPage,View,100,1
3340,32,7,18-May-25,ProductPage,View,122,1
3355,58,10,22-Dec-23,ProductPage,View,258,1
3356,49,19,09-Jul-23,ProductPage,View,273,1
3357,36,18,29-May-25,ProductPage,View,126,1
3358,71,15,11-Sep-25,ProductPage,View,282,1
3361,83,10,09-Dec-25,ProductPage,View,271,1
3368,49,18,17-Sep-24,ProductPage,View,70,1
3369,54,12,06-Jan-24,ProductPage,View,31,1
3375,54,10,27-May-25,ProductPage,View,249,1
3380,97,18,01-Jan-25,ProductPage,View,68,1
3384,18,9,01-Jan-25,ProductPage,View,299,1
3386,19,16,14-May-24,ProductPage,View,228,1
3390,73,8,29-Sep-25,ProductPage,View,295,1
3393,16,3,28-Apr-23,ProductPage,View,216,1
3394,70,8,24-Jul-25,ProductPage,View,161,1
3403,6,4,25-Jul-23,ProductPage,View,46,1
3406,86,6,27-Sep-24,ProductPage,View,296,1
3407,96,1,11-Jul-23,ProductPage,View,116,1
3414,58,15,03-Aug-24,ProductPage,View,71,1
3422,43,5,01-Jul-25,ProductPage,View,232,1
3425,41,13,18-Jul-24,ProductPage,View,37,1
3438,47,19,28-Jun-24,ProductPage,View,105,1
3441,18,4,17-Dec-24,ProductPage,View,108,1
3442,47,11,30-Nov-25,ProductPage,View,244,1
3451,56,1,03-May-24,ProductPage,View,65,1
3453,60,6,25-Feb-23,ProductPage,View,10,1
3464,100,15,18-Mar-24,ProductPage,View,43,1
3465,86,15,16-May-23,ProductPage,View,189,1
3470,55,7,25-Mar-25,ProductPage,View,181,1
3473,63,15,05-Dec-23,ProductPage,View,131,1
3474,43,9,19-Aug-23,ProductPage,View,208,1
3483,78,11,23-Jun-24,ProductPage,View,127,1
3485,66,1,14-Feb-24,ProductPage,View,113,1
3501,87,6,16-Aug-25,ProductPage,View,95,1
3502,28,7,14-Oct-23,ProductPage,View,70,1
3516,86,11,12-Nov-25,ProductPage,View,225,1
3518,96,18,30-Apr-25,ProductPage,View,125,1
3520,53,3,10-Jan-25,ProductPage,View,156,1
3521,97,13,10-Feb-25,ProductPage,View,95,1
3529,6,16,18-Oct-25,ProductPage,View,141,1
3532,25,12,29-May-25,ProductPage,View,81,1
3549,22,6,22-Sep-23,ProductPage,View,172,1
3558,74,16,30-Aug-24,ProductPage,View,298,1
3559,84,5,01-Feb-25,ProductPage,View,21,1
3560,77,13,19-Nov-25,ProductPage,View,278,1
3563,65,16,01-Oct-24,ProductPage,View,265,1
3569,52,19,02-Oct-24,ProductPage,View,286,1
3576,97,3,30-Oct-24,ProductPage,View,178,1
3587,47,13,26-Aug-23,ProductPage,View,133,1
3588,10,6,17-Jun-25,ProductPage,View,199,1
3589,77,8,23-Feb-25,ProductPage,View,172,1
3590,65,17,19-Jun-24,ProductPage,View,110,1
3594,79,4,26-Aug-24,ProductPage,View,21,1
3598,56,19,24-Dec-24,ProductPage,View,11,1
3603,35,20,21-Mar-23,ProductPage,View,266,1
3611,33,11,20-Jun-23,ProductPage,View,42,1
3618,67,14,03-Jan-23,ProductPage,View,246,1
3619,95,16,25-Mar-24,ProductPage,View,193,1
3621,92,6,24-Dec-25,ProductPage,View,163,1
3622,85,17,22-Oct-23,ProductPage,View,21,1
3623,29,6,21-Sep-24,ProductPage,View,89,1
3624,63,20,15-Dec-24,ProductPage,View,77,1
3626,22,14,21-May-24,ProductPage,View,10,1
3630,80,20,27-Dec-24,ProductPage,View,71,1
3631,58,6,12-Feb-25,ProductPage,View,24,1
3632,50,12,17-Oct-24,ProductPage,View,219,1
3634,31,6,06-Sep-23,ProductPage,View,231,1
3637,41,18,11-Jul-24,ProductPage,View,97,1
3639,65,7,06-Aug-25,ProductPage,View,264,1
3640,67,15,03-Jun-24,ProductPage,View,20,1
3649,7,18,29-Nov-25,ProductPage,View,276,1
3658,49,5,24-Aug-24,ProductPage,View,251,1
3675,62,9,16-Mar-25,ProductPage,View,51,1
3686,69,1,01-Nov-25,ProductPage,View,90,1
3687,43,16,06-Jan-23,ProductPage,View,23,1
3691,58,3,05-Jul-23,ProductPage,View,118,1
3692,46,9,11-Feb-25,ProductPage,View,268,1
3693,28,3,14-Apr-23,ProductPage,View,166,1
3713,51,9,10-Mar-24,ProductPage,View,254,1
3714,39,4,18-Jan-25,ProductPage,View,125,1
3716,86,6,20-Apr-23,ProductPage,View,129,1
3717,22,1,05-Mar-23,ProductPage,View,273,1
3723,40,19,21-Sep-23,ProductPage,View,99,1
3725,59,11,01-Nov-24,ProductPage,View,100,1
3727,81,10,07-Sep-24,ProductPage,View,62,1
3729,66,11,16-Oct-25,ProductPage,View,133,1
3734,99,15,31-Aug-25,ProductPage,View,253,1
3737,86,8,06-Sep-25,ProductPage,View,35,1
3742,81,20,26-Jun-24,ProductPage,View,197,1
3743,60,19,22-Apr-23,ProductPage,View,56,1
3744,25,5,10-Feb-23,ProductPage,View,120,1
3747,4,3,14-Mar-23,ProductPage,View,82,1
3751,27,17,30-Oct-24,ProductPage,View,195,1
3752,8,6,30-Oct-24,ProductPage,View,141,1
3753,72,4,05-Jun-24,ProductPage,View,30,1
3754,24,17,16-Aug-25,ProductPage,View,31,1
3755,94,8,02-Jul-24,ProductPage,View,254,1
3756,88,20,21-Sep-25,ProductPage,View,75,1
3758,87,8,28-Mar-23,ProductPage,View,250,1
3760,76,8,11-Jan-25,ProductPage,View,164,1
3761,36,5,13-Nov-25,ProductPage,View,274,1
3763,24,8,09-Nov-23,ProductPage,View,215,1
3764,40,12,05-Jul-24,ProductPage,View,235,1
3769,15,10,17-Mar-25,ProductPage,View,174,1
3770,47,7,21-Nov-23,ProductPage,View,92,1
3771,67,14,27-Oct-24,ProductPage,View,129,1
3790,68,14,18-Oct-25,ProductPage,View,15,1
3791,26,17,02-Jun-25,ProductPage,View,232,1
3795,25,12,08-May-24,ProductPage,View,117,1
3800,62,17,04-Aug-23,ProductPage,View,46,1
3801,22,15,13-Feb-23,ProductPage,View,120,1
3803,1,11,10-Aug-25,ProductPage,View,283,1
3804,88,12,24-Apr-23,ProductPage,View,260,1
3814,27,19,13-Jun-25,ProductPage,View,80,1
3816,98,5,13-Dec-24,ProductPage,View,245,1
3824,87,9,29-Jun-23,ProductPage,View,108,1
3825,94,7,10-May-24,ProductPage,View,169,1
3830,29,6,26-Oct-23,ProductPage,View,131,1
3852,99,5,07-Sep-25,ProductPage,View,205,1
3854,68,7,16-Aug-25,ProductPage,View,205,1
3869,21,20,07-Jan-24,ProductPage,View,138,1
3878,20,1,30-Mar-25,ProductPage,View,263,1
3889,55,13,16-Oct-23,ProductPage,View,217,1
3890,70,11,05-May-24,ProductPage,View,240,1
3891,46,14,18-Apr-24,ProductPage,View,100,1
3893,70,17,16-Sep-25,ProductPage,View,217,1
3896,3,20,11-Jul-25,ProductPage,View,215,1
3899,28,6,29-Aug-24,ProductPage,View,263,1
3900,40,7,29-Apr-24,ProductPage,View,152,1
3909,36,4,18-Jul-23,ProductPage,View,198,1
3914,11,6,18-Feb-23,ProductPage,View,297,1
3916,85,6,14-Oct-23,ProductPage,View,46,1
3928,39,5,06-Apr-25,ProductPage,View,221,1
3929,64,6,06-Aug-25,ProductPage,View,55,1
3932,86,14,02-Nov-23,ProductPage,View,113,1
30,48,2,03-May-23,ProductPage,View,242,1
186,25,2,04-Jan-24,ProductPage,View,287,1
264,3,2,05-Sep-24,ProductPage,View,222,1
385,90,2,15-Apr-25,ProductPage,View,189,1
399,26,2,03-Aug-25,ProductPage,View,108,1
403,47,2,21-Mar-23,ProductPage,View,112,1
629,96,2,09-Oct-25,ProductPage,View,196,1
702,13,2,28-Jan-23,ProductPage,View,161,1
705,26,2,01-Jan-25,ProductPage,View,124,1
787,13,2,23-Mar-24,ProductPage,View,118,1
964,20,2,10-Dec-24,ProductPage,View,140,1
1029,32,2,04-Aug-23,ProductPage,View,149,1
1038,71,2,05-Nov-25,ProductPage,View,208,1
1153,81,2,03-Jan-24,ProductPage,View,171,1
1178,87,2,09-Jul-25,ProductPage,View,219,1
1263,37,2,01-Mar-23,ProductPage,View,84,1
1320,95,2,03-Oct-25,ProductPage,View,27,1
1351,82,2,26-Dec-23,ProductPage,View,203,1
1369,92,2,23-Apr-24,ProductPage,View,271,1
1388,74,2,10-Feb-23,ProductPage,View,233,1
1791,75,2,23-Apr-25,ProductPage,View,148,1
1826,21,2,17-Oct-24,ProductPage,View,220,1
1846,21,2,18-Mar-23,ProductPage,View,197,1
1937,66,2,06-May-23,ProductPage,View,225,1
1969,44,2,17-Nov-23,ProductPage,View,104,1
2032,7,2,15-Jul-23,ProductPage,View,75,1
2090,78,2,12-Sep-23,ProductPage,View,46,1
2188,95,2,06-Jun-23,ProductPage,View,237,1
2197,58,2,25-Mar-24,ProductPage,View,23,1
2249,61,2,21-Jul-25,ProductPage,View,131,1
2292,19,2,25-Jun-25,ProductPage,View,216,1
2299,45,2,04-Jul-23,ProductPage,View,188,1
2350,100,2,18-Feb-23,ProductPage,View,286,1
2365,63,2,24-Jan-25,ProductPage,View,56,1
2387,22,2,04-Jun-24,ProductPage,View,92,1
2392,58,2,11-Nov-23,ProductPage,View,140,1
2422,15,2,29-Nov-23,ProductPage,View,185,1
2700,70,2,27-Apr-23,ProductPage,View,199,1
2718,68,2,29-Jul-25,ProductPage,View,153,1
2747,77,2,07-Sep-25,ProductPage,View,197,1
2784,88,2,05-Jun-24,ProductPage,View,56,1
2792,42,2,11-Dec-25,ProductPage,View,255,1
2829,79,2,04-Nov-25,ProductPage,View,76,1
2833,43,2,01-Feb-25,ProductPage,View,225,1
2873,17,2,13-Aug-25,ProductPage,View,192,1
2967,81,2,20-Apr-23,ProductPage,View,120,1
3016,43,2,07-Apr-25,ProductPage,View,279,1
3115,89,2,04-Apr-25,ProductPage,View,11,1
3234,15,2,21-Jun-23,ProductPage,View,13,1
3270,4,2,02-Jul-24,ProductPage,View,217,1
3286,57,2,06-Nov-23,ProductPage,View,174,1
3312,1,2,03-Mar-23,ProductPage,View,40,1
3472,52,2,09-Jul-24,ProductPage,View,145,1
3486,67,2,07-Jan-25,ProductPage,View,108,1
3539,52,2,25-Oct-25,ProductPage,View,273,1
3584,44,2,27-Dec-23,ProductPage,View,261,1
3610,37,2,18-Jul-23,ProductPage,View,94,1
3615,69,2,20-Nov-25,ProductPage,View,166,1
3676,39,2,20-Oct-25,ProductPage,View,169,1
3688,39,2,02-Feb-24,ProductPage,View,210,1
3696,1,2,10-Feb-24,ProductPage,View,231,1
3697,37,2,12-Oct-23,ProductPage,View,143,1
3715,77,2,06-Nov-24,ProductPage,View,10,1
3796,85,2,25-Oct-25,ProductPage,View,200,1
3838,89,2,28-Jan-23,ProductPage,View,104,1
3926,72,2,06-Apr-24,ProductPage,View,266,1
23,58,1,05-Jul-23,Homepage,View,48,2
97,92,19,26-May-25,Homepage,View,203,2
203,44,11,28-Dec-24,Homepage,View,230,2
404,30,13,22-Apr-23,Homepage,View,112,2
687,90,6,24-Sep-23,Homepage,View,10,2
703,60,16,30-Aug-23,Homepage,View,23,2
746,32,20,25-Aug-24,Homepage,View,127,2
911,57,20,23-Jan-23,Homepage,View,209,2
1533,71,20,05-May-25,Homepage,View,154,2
1705,54,15,14-Dec-25,Homepage,View,97,2
1790,10,13,01-Nov-23,Homepage,View,111,2
1849,67,12,04-Sep-24,Homepage,View,76,2
1931,26,4,22-Jul-23,Homepage,View,133,2
2043,8,20,19-Jun-23,Homepage,View,69,2
2511,5,19,30-Aug-23,Homepage,View,207,2
2655,84,4,09-Oct-23,Homepage,View,146,2
2750,8,19,23-Apr-24,Homepage,View,40,2
2759,81,3,23-Aug-24,Homepage,View,288,2
2875,51,19,30-Jan-23,Homepage,View,106,2
2991,22,19,19-Jan-25,Homepage,View,193,2
3053,33,4,05-Oct-23,Homepage,View,34,2
3232,84,9,28-Oct-23,Homepage,View,125,2
3256,8,8,08-May-24,Homepage,View,55,2
3671,50,14,14-Feb-24,Homepage,View,216,2
3698,94,11,29-Mar-23,Homepage,View,76,2
3724,70,18,19-May-24,Homepage,View,70,2
3781,54,8,14-Apr-25,Homepage,View,250,2
6,54,11,19-Dec-25,Homepage,View,264,1
7,80,4,25-Aug-23,Homepage,View,298,1
13,83,5,20-Jun-24,Homepage,View,223,1
16,14,16,17-Jul-24,Homepage,View,46,1
18,70,15,13-Oct-25,Homepage,View,191,1
19,9,1,15-Aug-24,Homepage,View,187,1
23,58,1,05-Jul-23,Homepage,View,48,1
26,78,20,17-Apr-24,Homepage,View,129,1
27,36,9,10-Aug-24,Homepage,View,214,1
29,12,17,01-Jun-25,Homepage,View,205,1
31,81,19,04-Apr-23,Homepage,View,130,1
33,2,5,10-Aug-25,Homepage,View,26,1
34,55,15,26-Oct-23,Homepage,View,233,1
40,4,12,22-Dec-24,Homepage,View,110,1
42,95,10,28-Jan-25,Homepage,View,172,1
43,21,8,14-Mar-25,Homepage,View,40,1
44,29,3,29-Feb-24,Homepage,View,193,1
46,30,19,27-Oct-25,Homepage,View,210,1
48,52,13,01-Feb-25,Homepage,View,241,1
50,5,9,19-Apr-24,Homepage,View,44,1
53,24,4,05-Apr-24,Homepage,View,182,1
57,52,14,02-Dec-24,Homepage,View,253,1
59,32,8,19-Aug-24,Homepage,View,238,1
62,42,1,22-Oct-24,Homepage,View,186,1
63,51,15,22-May-25,Homepage,View,139,1
65,54,10,23-Dec-23,Homepage,View,101,1
70,75,17,07-Jul-23,Homepage,View,297,1
73,20,16,17-Sep-24,Homepage,View,17,1
79,75,10,13-Nov-23,Homepage,View,244,1
86,83,3,06-Sep-23,Homepage,View,79,1
88,15,20,18-Dec-25,Homepage,View,136,1
90,49,8,25-Mar-25,Homepage,View,248,1
92,88,14,09-Mar-25,Homepage,View,29,1
95,60,8,14-Sep-24,Homepage,View,182,1
97,92,19,26-May-25,Homepage,View,203,1
102,33,16,23-Apr-24,Homepage,View,165,1
111,72,12,11-Jun-23,Homepage,View,264,1
115,38,14,07-Jan-24,Homepage,View,297,1
123,59,15,10-Apr-24,Homepage,View,93,1
127,5,4,11-Dec-23,Homepage,View,287,1
131,98,13,09-Jan-25,Homepage,View,15,1
133,46,20,20-Jun-24,Homepage,View,74,1
139,24,5,13-Nov-25,Homepage,View,248,1
146,86,1,07-Dec-25,Homepage,View,208,1
147,86,18,21-Apr-23,Homepage,View,294,1
154,85,20,04-Aug-23,Homepage,View,22,1
157,96,20,10-Sep-25,Homepage,View,86,1
169,40,19,03-Mar-23,Homepage,View,255,1
178,93,10,03-Feb-23,Homepage,View,100,1
180,54,17,26-Nov-24,Homepage,View,110,1
190,90,18,14-Feb-24,Homepage,View,257,1
194,13,11,27-Apr-25,Homepage,View,54,1
198,70,8,23-Dec-25,Homepage,View,275,1
203,44,11,28-Dec-24,Homepage,View,230,1
205,41,19,03-Mar-23,Homepage,View,282,1
212,99,15,03-Mar-25,Homepage,View,269,1
217,82,16,26-Aug-23,Homepage,View,118,1
218,19,3,04-May-25,Homepage,View,155,1
221,52,12,19-Aug-25,Homepage,View,213,1
222,66,15,02-Mar-24,Homepage,View,227,1
231,61,12,31-Jul-25,Homepage,View,206,1
238,93,14,29-Aug-25,Homepage,View,153,1
242,76,3,31-Jan-23,Homepage,View,23,1
247,26,9,26-Oct-23,Homepage,View,97,1
249,58,7,21-Jul-23,Homepage,View,133,1
251,13,6,10-Dec-23,Homepage,View,102,1
252,87,19,13-Jan-23,Homepage,View,208,1
258,34,5,13-Nov-23,Homepage,View,146,1
260,100,17,15-Jul-25,Homepage,View,265,1
261,23,5,07-Oct-25,Homepage,View,239,1
266,57,9,11-Feb-24,Homepage,View,185,1
268,67,8,02-Feb-25,Homepage,View,285,1
281,10,4,06-Jan-25,Homepage,View,236,1
282,67,12,10-Jul-24,Homepage,View,256,1
286,51,19,01-Aug-23,Homepage,View,243,1
299,7,9,27-Oct-25,Homepage,View,195,1
303,80,9,24-May-24,Homepage,View,212,1
314,75,11,29-Dec-24,Homepage,View,297,1
317,13,6,22-Mar-23,Homepage,View,88,1
318,13,4,01-Feb-25,Homepage,View,221,1
319,64,10,17-Jul-25,Homepage,View,99,1
323,44,19,08-Apr-25,Homepage,View,254,1
326,79,19,30-Nov-24,Homepage,View,69,1
327,11,14,29-Apr-24,Homepage,View,204,1
332,68,6,26-Feb-25,Homepage,View,111,1
341,79,11,12-Feb-25,Homepage,View,16,1
344,77,1,05-Apr-25,Homepage,View,14,1
348,10,5,27-Jan-25,Homepage,View,144,1
351,65,16,19-Jun-23,Homepage,View,18,1
353,19,10,13-Jul-24,Homepage,View,60,1
356,65,18,26-Jan-24,Homepage,View,234,1
357,11,13,02-Apr-25,Homepage,View,174,1
359,2,17,16-Mar-24,Homepage,View,141,1
362,82,10,29-May-23,Homepage,View,300,1
364,48,16,24-Sep-25,Homepage,View,30,1
367,61,18,04-Mar-23,Homepage,View,272,1
372,76,16,15-Jan-23,Homepage,View,231,1
388,40,11,02-Dec-24,Homepage,View,11,1
395,73,10,19-Aug-25,Homepage,View,59,1
398,86,17,04-Mar-25,Homepage,View,290,1
400,28,12,30-May-24,Homepage,View,45,1
