EngagementID,ContentID,ContentType,Views,Clicks,Likes,EngagementDate,CampaignID,ProductID
4019,31,BLOG,3955,165,18,14-Oct-24,1,6
4030,7,BLOG,2664,413,47,10-Apr-24,12,17
4036,2,BLOG,535,45,1,05-May-25,6,16
4038,19,BLOG,448,64,10,28-Sep-24,20,5
4041,3,BLOG,2219,273,38,12-Feb-25,13,2
4043,21,BLOG,6186,1110,312,18-Aug-23,6,8
4046,39,BLOG,2232,215,11,31-Jan-25,12,14
4058,40,BLOG,9429,3475,1212,01-Jan-23,15,10
4060,36,BLOG,5788,1008,395,06-Apr-23,20,12
4064,36,BLOG,1150,66,2,08-Aug-25,5,7
4078,8,BLOG,3977,686,39,03-Sep-24,1,7
4079,49,BLOG,2346,667,236,18-Mar-23,16,12
4084,35,BLOG,5185,727,144,19-Jun-23,4,5
4087,34,BLOG,5597,2326,587,14-Apr-23,20,20
4090,35,BLOG,6029,1631,205,17-Dec-23,14,16
4093,21,BLOG,7191,1071,115,27-Jun-23,19,14
4101,44,BLOG,1047,228,47,09-Aug-24,8,8
4104,3,BLOG,4035,659,64,10-Aug-24,8,9
4106,29,BLOG,1076,194,48,03-Jun-24,3,17
4107,30,BLOG,3367,651,140,04-May-24,13,12
4113,20,BLOG,2243,105,16,01-Jan-25,20,15
4120,22,BLOG,2041,198,12,10-Aug-24,12,12
4124,18,BLOG,2497,266,44,22-Dec-24,20,2
4130,24,BLOG,2349,225,26,06-Apr-25,1,7
4131,31,BLOG,2669,459,63,22-Nov-24,5,6
4132,31,BLOG,1153,85,18,10-May-24,4,11
4134,3,BLOG,2639,483,99,21-Sep-24,15,18
4139,24,BLOG,2010,207,29,28-Jan-25,8,11
4141,39,BLOG,2192,182,9,31-Mar-25,7,1
4143,48,BLOG,3208,1097,430,02-Feb-23,8,1
4144,37,BLOG,2056,128,8,14-May-25,20,10
4151,28,BLOG,789,31,1,31-Jul-25,17,6
4165,43,BLOG,2622,270,13,05-Aug-24,20,7
4183,48,BLOG,4144,670,73,21-Jul-24,19,2
4184,34,BLOG,8159,2326,948,09-Feb-23,13,16
4189,34,BLOG,1534,238,32,24-Mar-24,5,11
4191,20,BLOG,742,165,25,13-Jun-24,6,6
4199,20,BLOG,2011,255,61,18-Dec-23,15,11
4201,7,BLOG,4307,520,83,12-Feb-24,4,19
4205,25,BLOG,6018,913,273,08-Jul-23,14,17
4210,8,BLOG,4755,312,52,14-Mar-24,9,7
4211,28,BLOG,1056,95,8,03-Jan-24,19,4
4212,47,BLOG,6532,1120,356,23-Dec-23,6,17
4214,1,BLOG,996,36,3,16-Jun-25,9,7
4215,22,BLOG,1159,155,10,03-Mar-25,3,9
4218,6,BLOG,5679,676,63,13-Feb-24,8,14
4220,19,BLOG,2037,63,5,06-Mar-25,19,19
4227,9,BLOG,709,31,2,17-Jun-25,20,8
4230,23,BLOG,2233,300,108,12-Aug-23,16,11
4232,35,BLOG,3661,911,402,09-Feb-23,18,14
4246,11,BLOG,988,44,2,13-Sep-25,17,11
4247,17,BLOG,118,16,2,23-Apr-24,7,6
4253,37,BLOG,2880,197,37,11-Jul-24,11,18
4257,24,BLOG,2375,510,42,10-Jul-24,3,9
4264,23,BLOG,2568,96,7,01-Feb-25,19,5
4265,6,BLOG,4398,501,103,08-Oct-23,17,15
4268,21,BLOG,324,72,16,25-Nov-23,3,15
4269,15,BLOG,842,45,2,02-Sep-25,20,15
4272,41,BLOG,4426,745,167,28-Feb-23,4,19
4274,22,BLOG,7432,1698,507,03-Oct-23,7,13
4277,9,BLOG,3110,412,56,10-Apr-24,10,16
4278,37,BLOG,5199,1229,165,14-Feb-24,19,12
4282,35,BLOG,5525,2368,998,19-Mar-23,13,10
4290,2,BLOG,2626,660,131,07-Oct-23,7,3
4291,49,BLOG,787,56,1,20-Jul-25,2,10
4292,27,BLOG,588,119,53,25-Feb-23,12,3
4302,4,BLOG,2438,188,10,17-Feb-25,2,6
4314,25,BLOG,2546,320,95,14-Jun-23,1,2
4318,5,BLOG,1006,247,67,29-Oct-23,11,4
4320,19,BLOG,1175,212,32,18-Mar-24,7,1
4322,21,BLOG,3104,457,161,14-Aug-23,16,11
4324,19,BLOG,4042,763,81,02-Sep-23,10,12
4326,5,BLOG,2982,513,35,28-Jan-24,11,19
4331,41,BLOG,1730,85,4,17-Nov-24,17,20
4334,6,BLOG,6683,1393,152,29-Aug-23,13,5
4337,21,BLOG,3813,889,148,17-Apr-24,8,1
4343,37,BLOG,2994,501,42,12-Sep-23,9,3
4344,33,BLOG,703,33,1,17-Sep-25,8,7
4347,36,BLOG,3687,630,48,03-Jun-24,17,7
4352,35,BLOG,2027,94,11,01-Feb-25,5,2
4356,12,BLOG,7668,2333,472,08-Aug-23,3,7
4359,33,BLOG,461,63,5,12-Jul-24,1,14
4374,47,BLOG,3593,1160,299,21-Nov-23,2,15
4379,42,BLOG,8844,1251,315,03-Apr-23,18,16
4385,45,BLOG,611,134,21,12-May-24,8,19
4398,39,BLOG,3651,933,66,24-May-24,14,19
4401,9,BLOG,6560,1793,290,03-Sep-23,10,10
4402,7,BLOG,923,138,14,17-Jun-24,18,15
4404,43,BLOG,2055,196,6,10-May-25,7,3
4418,50,BLOG,1602,129,11,28-May-25,15,12
4420,9,BLOG,4378,1953,586,11-Apr-23,16,15
4421,3,BLOG,1257,101,5,27-Jun-25,8,20
4425,23,BLOG,3745,208,41,24-Jul-24,10,12
4433,24,BLOG,989,320,100,20-Nov-23,19,1
4435,22,BLOG,1946,99,8,24-Feb-25,12,8
4438,20,BLOG,3941,829,250,03-Sep-23,20,15
4440,30,BLOG,7755,2346,619,07-Jun-23,10,9
4448,7,BLOG,7739,2745,1092,14-May-23,1,14
4452,36,BLOG,1414,89,6,21-Jul-25,5,10
4453,41,BLOG,6832,2319,849,19-Feb-23,16,17
4455,24,BLOG,1062,192,18,04-Aug-23,7,18
4461,47,BLOG,884,87,4,22-Mar-25,18,19
4462,22,BLOG,7005,2794,607,21-Jul-23,18,9
4467,30,BLOG,4049,966,63,09-May-24,6,10
4477,29,BLOG,2814,314,64,19-Apr-24,7,16
4482,42,BLOG,470,98,13,11-Jul-24,10,10
4484,18,BLOG,2161,155,8,13-Jan-25,4,12
4494,3,BLOG,1134,64,1,14-Jul-25,6,4
4502,31,BLOG,5441,417,33,03-Jan-24,16,1
4507,23,BLOG,1251,145,31,22-Mar-24,11,14
4508,41,BLOG,220,53,6,29-Jul-23,19,15
4515,48,BLOG,6200,2388,887,17-Mar-23,20,11
4525,9,BLOG,397,64,5,04-Jan-25,5,17
4531,10,BLOG,4851,1250,316,23-Jun-23,15,16
4534,35,BLOG,712,141,35,12-Apr-24,13,12
4538,39,BLOG,342,45,5,14-Jan-25,5,4
4542,32,BLOG,3184,708,91,17-Jun-24,12,19
4543,48,BLOG,2121,349,36,09-Aug-24,14,1
4550,48,BLOG,3002,332,35,31-May-24,3,20
4554,36,BLOG,789,32,1,08-Dec-25,13,9
4555,5,BLOG,7745,1731,622,03-Jun-23,6,5
4561,30,BLOG,1315,40,1,30-Jul-25,2,11
4564,9,BLOG,1720,110,7,19-Jan-25,3,3
4566,15,BLOG,1216,129,20,24-Dec-24,12,17
4569,48,BLOG,7405,1416,341,19-Feb-23,17,9
4575,27,BLOG,1011,160,6,27-Dec-24,16,18
4579,1,BLOG,6801,2286,516,14-Aug-23,5,20
4583,14,BLOG,1810,265,24,19-Nov-23,2,13
4584,15,BLOG,4259,732,127,03-Apr-24,19,4
4585,2,BLOG,2639,180,43,04-Apr-24,11,2
4588,41,BLOG,7341,3079,1165,20-Feb-23,20,19
4590,37,BLOG,5574,1467,138,05-Nov-23,5,1
4592,33,BLOG,106,8,1,03-Jan-24,20,13
4598,44,BLOG,7063,588,71,15-Aug-23,19,6
4602,38,BLOG,4466,886,212,13-Sep-23,17,19
4608,2,BLOG,5699,1928,219,24-Sep-23,13,7
4618,30,BLOG,4228,537,86,22-Jun-24,7,12
4623,31,BLOG,2458,457,133,01-Sep-23,2,17
6,32,SOCIAL MEDIA,8237,1641,648,18-Jun-23,18,19
7,33,SOCIAL MEDIA,750,34,1,01-Oct-25,12,2
11,38,SOCIAL MEDIA,4297,234,29,26-May-24,19,6
12,29,SOCIAL MEDIA,7877,2037,396,15-Jun-23,3,10
14,2,SOCIAL MEDIA,6837,2251,317,26-Aug-23,16,2
16,2,SOCIAL MEDIA,5980,1227,276,06-Jul-23,17,16
28,29,SOCIAL MEDIA,165,48,7,22-Dec-23,2,16
31,1,SOCIAL MEDIA,1079,44,2,10-Jun-25,4,4
34,1,SOCIAL MEDIA,1223,127,29,18-Apr-23,11,4
41,8,SOCIAL MEDIA,4654,1083,193,01-Jun-24,2,12
50,43,SOCIAL MEDIA,1066,110,11,23-Jun-24,15,14
56,24,SOCIAL MEDIA,922,39,1,19-Dec-25,10,5
62,15,SOCIAL MEDIA,1521,33,2,29-May-25,18,10
70,12,SOCIAL MEDIA,228,49,10,30-Apr-24,12,11
77,26,SOCIAL MEDIA,1671,482,143,27-Aug-23,20,18
78,44,SOCIAL MEDIA,713,44,2,07-Jun-25,17,2
82,49,SOCIAL MEDIA,1354,425,142,26-Apr-23,8,20
84,24,SOCIAL MEDIA,6319,832,116,22-May-23,18,14
88,28,SOCIAL MEDIA,1360,440,121,01-Oct-23,12,7
89,21,SOCIAL MEDIA,214,15,1,27-Nov-24,2,13
93,23,SOCIAL MEDIA,2989,1283,147,19-Feb-23,1,17
104,25,SOCIAL MEDIA,5433,892,133,24-Sep-23,11,12
106,13,SOCIAL MEDIA,7793,951,335,23-Aug-23,17,11
110,12,SOCIAL MEDIA,1408,307,75,09-Jun-24,3,4
125,44,SOCIAL MEDIA,621,199,29,22-Aug-23,12,20
130,5,SOCIAL MEDIA,2081,406,120,05-Feb-24,11,1
132,2,SOCIAL MEDIA,2773,541,88,28-Jul-23,19,8
135,21,SOCIAL MEDIA,2949,352,30,20-Dec-24,18,16
139,48,SOCIAL MEDIA,1629,404,51,20-Jan-24,11,12
144,27,SOCIAL MEDIA,689,44,3,07-Feb-25,10,12
147,13,SOCIAL MEDIA,1219,74,5,19-Apr-25,5,1
149,26,SOCIAL MEDIA,6616,805,389,01-Feb-23,7,4
150,45,SOCIAL MEDIA,4611,373,85,25-Jul-24,6,13
156,24,SOCIAL MEDIA,1657,164,26,18-Jan-24,19,4
157,36,SOCIAL MEDIA,743,47,7,14-Jan-25,10,3
159,29,SOCIAL MEDIA,361,64,9,04-Oct-24,5,18
164,6,SOCIAL MEDIA,2995,432,32,07-Sep-24,6,14
168,36,SOCIAL MEDIA,1969,201,21,14-May-25,15,14
172,26,SOCIAL MEDIA,801,97,15,13-Dec-23,9,1
174,16,SOCIAL MEDIA,5073,312,27,16-May-24,3,18
176,9,SOCIAL MEDIA,1142,121,16,28-Jun-23,5,4
192,41,SOCIAL MEDIA,1556,312,54,24-Sep-24,10,12
194,34,SOCIAL MEDIA,5719,587,125,15-Aug-23,15,10
195,13,SOCIAL MEDIA,76,7,1,07-Jun-24,10,10
199,6,SOCIAL MEDIA,1754,63,4,28-Apr-25,1,5
203,13,SOCIAL MEDIA,4496,1368,306,04-Jan-23,1,18
210,8,SOCIAL MEDIA,2113,624,232,23-Aug-23,13,12
219,45,SOCIAL MEDIA,2900,1294,376,15-Mar-23,5,20
223,17,SOCIAL MEDIA,1157,42,2,10-Aug-25,3,4
225,20,SOCIAL MEDIA,2610,245,71,29-May-23,13,3
258,32,SOCIAL MEDIA,3715,1027,132,28-Oct-23,7,3
265,10,SOCIAL MEDIA,164,64,5,24-Jul-23,1,5
268,23,SOCIAL MEDIA,5367,1627,235,30-Jan-23,3,12
269,43,SOCIAL MEDIA,6484,763,232,22-Oct-23,3,16
276,27,SOCIAL MEDIA,1079,73,13,10-Oct-24,11,17
280,21,SOCIAL MEDIA,779,88,9,20-Nov-24,18,11
288,21,SOCIAL MEDIA,7333,1200,255,02-Jul-23,6,10
290,20,SOCIAL MEDIA,6881,2028,521,25-Sep-23,13,7
293,35,SOCIAL MEDIA,1712,395,91,04-Jul-24,13,5
296,37,SOCIAL MEDIA,3196,1111,169,15-Feb-23,14,13
299,14,SOCIAL MEDIA,1026,320,48,22-Jun-23,14,20
316,3,SOCIAL MEDIA,1508,196,27,11-Nov-24,4,19
317,42,SOCIAL MEDIA,1974,785,94,16-Jul-23,16,10
318,34,SOCIAL MEDIA,378,29,1,20-Jun-25,12,20
321,27,SOCIAL MEDIA,1057,58,5,21-Jun-25,15,12
328,26,SOCIAL MEDIA,2884,144,32,28-Aug-24,11,10
331,28,SOCIAL MEDIA,499,28,3,25-Apr-25,2,12
340,6,SOCIAL MEDIA,5854,1604,455,25-Mar-24,20,14
341,14,SOCIAL MEDIA,1679,174,7,06-Jan-25,10,9
346,1,SOCIAL MEDIA,1758,182,20,21-Aug-24,2,20
349,21,SOCIAL MEDIA,4394,592,117,28-Jul-24,19,6
357,1,SOCIAL MEDIA,3251,157,31,11-Oct-24,7,7
362,12,SOCIAL MEDIA,7779,1000,355,10-May-23,14,14
366,33,SOCIAL MEDIA,2951,221,27,23-Sep-24,5,13
369,6,SOCIAL MEDIA,1289,449,180,20-Feb-23,15,11
370,45,SOCIAL MEDIA,1918,118,13,12-Aug-24,7,14
373,45,SOCIAL MEDIA,4519,1024,241,26-Jun-24,3,17
380,41,SOCIAL MEDIA,273,33,3,20-Jan-25,20,16
384,34,SOCIAL MEDIA,7361,2639,305,16-Apr-23,10,8
385,34,SOCIAL MEDIA,2505,324,33,21-Jun-24,5,8
387,38,SOCIAL MEDIA,2680,441,74,27-Nov-24,6,8
388,31,SOCIAL MEDIA,5684,1754,533,09-Jan-23,6,3
389,42,SOCIAL MEDIA,1548,309,46,24-May-24,4,1
392,12,SOCIAL MEDIA,972,132,10,06-Mar-25,16,6
393,38,SOCIAL MEDIA,1649,89,4,28-Jun-25,5,4
406,36,SOCIAL MEDIA,6347,741,137,09-Sep-23,16,7
410,23,SOCIAL MEDIA,3711,543,105,08-Sep-24,20,2
414,28,SOCIAL MEDIA,4684,502,130,06-Feb-24,9,3
419,39,SOCIAL MEDIA,2803,978,409,28-Feb-23,7,10
425,26,SOCIAL MEDIA,2097,102,17,05-Nov-24,20,8
438,21,SOCIAL MEDIA,2678,661,186,18-Jan-24,4,17
441,6,SOCIAL MEDIA,5865,712,131,20-Feb-24,5,18
443,5,SOCIAL MEDIA,3591,613,97,05-Nov-24,8,12
448,25,SOCIAL MEDIA,1705,130,4,17-Jun-25,7,5
449,25,SOCIAL MEDIA,1147,209,61,27-Oct-23,10,16
450,1,SOCIAL MEDIA,5462,1685,332,19-Apr-23,20,15
451,48,SOCIAL MEDIA,624,131,15,18-Aug-24,5,16
457,36,SOCIAL MEDIA,3815,1077,67,17-Apr-24,16,1
459,43,SOCIAL MEDIA,1186,129,9,08-Dec-24,8,2
460,24,SOCIAL MEDIA,6974,1320,296,18-Jun-23,18,18
467,7,SOCIAL MEDIA,4551,1228,208,09-Jun-23,18,4
468,7,SOCIAL MEDIA,4974,408,92,09-Sep-23,15,20
469,23,SOCIAL MEDIA,171,17,2,23-Oct-24,9,4
473,46,SOCIAL MEDIA,2267,253,27,05-Mar-25,3,14
478,43,SOCIAL MEDIA,3326,410,39,17-Oct-24,8,13
479,31,SOCIAL MEDIA,2049,331,34,06-Oct-24,17,19
480,21,SOCIAL MEDIA,2066,387,85,20-Sep-23,15,2
482,44,SOCIAL MEDIA,1144,456,76,30-Mar-23,7,14
484,30,SOCIAL MEDIA,4059,459,67,28-Apr-24,1,7
490,21,SOCIAL MEDIA,1409,103,9,19-Nov-24,19,9
493,14,SOCIAL MEDIA,3071,537,74,29-Aug-24,7,3
494,23,SOCIAL MEDIA,4224,509,53,13-May-24,3,13
495,42,SOCIAL MEDIA,2656,799,84,19-Nov-23,20,17
498,2,SOCIAL MEDIA,1734,452,125,06-Apr-24,4,18
500,48,SOCIAL MEDIA,3819,958,194,25-Jan-23,18,13
503,39,SOCIAL MEDIA,1951,574,202,24-Sep-23,4,18
505,24,SOCIAL MEDIA,121,37,9,16-Dec-23,5,19
509,40,SOCIAL MEDIA,508,147,34,13-Aug-23,14,6
511,26,SOCIAL MEDIA,2552,770,220,25-Sep-23,16,16
520,16,SOCIAL MEDIA,7251,3048,1405,08-Jan-23,9,4
526,43,SOCIAL MEDIA,6457,2136,440,30-Dec-23,19,5
529,40,SOCIAL MEDIA,3633,668,147,27-Jan-24,18,3
535,39,SOCIAL MEDIA,5497,2279,382,15-May-23,10,18
536,44,SOCIAL MEDIA,2999,328,101,12-Sep-23,8,10
537,7,SOCIAL MEDIA,964,82,9,09-Apr-25,7,15
545,1,SOCIAL MEDIA,4882,924,221,14-May-24,15,14
554,30,SOCIAL MEDIA,3370,1112,329,22-Dec-23,4,6
555,47,SOCIAL MEDIA,3690,287,21,27-Jun-24,11,13
556,32,SOCIAL MEDIA,6010,1097,236,12-May-23,4,19
561,34,SOCIAL MEDIA,1862,468,166,13-Jul-23,3,1
566,10,SOCIAL MEDIA,753,107,11,15-Feb-25,4,12
572,18,SOCIAL MEDIA,2774,463,104,10-Jul-24,10,13
574,1,SOCIAL MEDIA,658,70,13,06-Jul-24,8,16
577,2,SOCIAL MEDIA,3081,849,329,10-Apr-23,20,6
579,16,SOCIAL MEDIA,2410,207,22,05-Jan-24,2,12
584,48,SOCIAL MEDIA,8032,2851,790,09-Jun-23,7,7
585,39,SOCIAL MEDIA,4296,467,111,08-Feb-24,15,6
593,12,SOCIAL MEDIA,6444,2254,441,26-Oct-23,3,17
600,3,SOCIAL MEDIA,8786,1381,382,25-Mar-23,17,9
605,10,SOCIAL MEDIA,5831,622,171,30-Jul-23,15,13
607,19,SOCIAL MEDIA,6591,825,238,22-Dec-23,12,2
608,33,SOCIAL MEDIA,3491,635,62,29-Jul-23,16,6
609,26,SOCIAL MEDIA,7057,591,89,13-Oct-23,10,12
616,12,SOCIAL MEDIA,549,29,5,18-Nov-24,20,15
619,46,SOCIAL MEDIA,1120,118,5,12-May-25,16,3
623,48,SOCIAL MEDIA,800,62,1,29-May-25,14,13
627,14,SOCIAL MEDIA,3547,805,109,23-Jul-24,9,2
629,49,SOCIAL MEDIA,4513,243,32,07-Aug-24,12,5
636,21,SOCIAL MEDIA,5083,781,216,06-Mar-24,2,13
643,28,SOCIAL MEDIA,3996,969,257,26-Oct-23,4,7
645,1,SOCIAL MEDIA,157,42,11,20-Nov-23,6,20
651,46,SOCIAL MEDIA,7744,1134,223,24-Aug-23,4,11
656,32,SOCIAL MEDIA,2221,168,29,14-Dec-24,19,3
665,22,SOCIAL MEDIA,6304,1513,260,16-Dec-23,13,12
666,14,SOCIAL MEDIA,3062,162,9,31-Dec-24,2,20
670,18,SOCIAL MEDIA,5528,1548,504,19-Dec-23,15,6
672,28,SOCIAL MEDIA,7705,2908,685,22-Feb-23,20,9
674,29,SOCIAL MEDIA,5429,2104,774,11-Jan-23,15,10
675,25,SOCIAL MEDIA,7826,1547,353,19-Jun-23,4,2
680,35,SOCIAL MEDIA,1897,125,27,01-Jul-24,19,12
683,11,SOCIAL MEDIA,3263,661,59,04-Jun-24,18,9
684,9,SOCIAL MEDIA,1772,207,12,25-Nov-24,4,5
693,17,SOCIAL MEDIA,3491,555,108,10-Apr-24,20,7
710,22,SOCIAL MEDIA,4104,632,70,27-Sep-23,2,20
718,41,SOCIAL MEDIA,4521,931,96,28-Jun-24,7,8
722,34,SOCIAL MEDIA,2655,279,62,06-Nov-23,1,11
727,30,SOCIAL MEDIA,1874,360,57,14-Oct-24,19,13
730,19,SOCIAL MEDIA,2149,267,32,25-Mar-25,12,4
738,11,SOCIAL MEDIA,1022,108,28,07-May-24,15,10
739,39,SOCIAL MEDIA,3533,1370,476,25-Feb-23,12,1
744,40,SOCIAL MEDIA,6450,1074,297,20-Nov-23,1,1
751,2,SOCIAL MEDIA,2069,102,6,28-Feb-25,16,1
763,14,SOCIAL MEDIA,1739,61,4,21-Jun-25,4,19
765,31,SOCIAL MEDIA,5472,2376,316,25-Mar-23,5,12
769,16,SOCIAL MEDIA,1091,311,57,24-Feb-24,19,15
773,7,SOCIAL MEDIA,4636,722,104,22-Jun-24,19,14
774,39,SOCIAL MEDIA,2369,688,178,25-Mar-24,5,10
777,3,SOCIAL MEDIA,1425,78,6,07-Jun-25,4,10
782,26,SOCIAL MEDIA,5130,663,307,01-Mar-23,20,4
786,45,SOCIAL MEDIA,5347,2378,930,16-Apr-23,19,13
796,8,SOCIAL MEDIA,3724,1533,545,28-Apr-23,15,11
801,36,SOCIAL MEDIA,3646,648,88,11-Jan-24,16,16
806,35,SOCIAL MEDIA,1801,66,6,31-May-25,9,1
809,2,SOCIAL MEDIA,5275,516,151,05-Oct-23,3,13
811,41,SOCIAL MEDIA,205,14,1,16-Mar-25,12,2
814,7,SOCIAL MEDIA,757,60,4,29-Jun-25,8,18
823,8,SOCIAL MEDIA,1326,68,7,22-Jan-25,2,14
824,11,SOCIAL MEDIA,3622,164,22,10-Sep-24,13,10
826,11,SOCIAL MEDIA,1843,179,52,16-Feb-24,13,13
837,48,SOCIAL MEDIA,978,88,5,10-Jan-25,4,14
840,30,SOCIAL MEDIA,530,58,4,10-Dec-24,9,1
846,38,SOCIAL MEDIA,8643,2912,1061,24-Jan-23,2,17
855,10,SOCIAL MEDIA,308,35,2,15-May-24,15,12
865,25,SOCIAL MEDIA,1196,220,44,13-Jun-24,17,17
869,40,SOCIAL MEDIA,140,19,2,07-Feb-25,11,15
870,27,SOCIAL MEDIA,4620,591,135,12-Apr-23,13,18
873,40,SOCIAL MEDIA,955,96,23,20-Apr-24,7,18
875,48,SOCIAL MEDIA,2304,400,58,02-Sep-24,3,15
878,24,SOCIAL MEDIA,8344,1381,184,31-May-23,17,12
886,15,SOCIAL MEDIA,681,142,12,21-Aug-24,12,3
888,35,SOCIAL MEDIA,6035,2101,732,16-Nov-23,13,8
890,29,SOCIAL MEDIA,2590,198,50,23-Apr-24,3,6
896,47,SOCIAL MEDIA,3544,642,135,06-May-24,13,17
897,36,SOCIAL MEDIA,5263,933,305,29-Dec-23,9,3
911,32,SOCIAL MEDIA,3103,995,121,30-Jun-23,18,3
912,40,SOCIAL MEDIA,1936,281,12,16-Oct-24,5,16
915,13,SOCIAL MEDIA,6047,474,90,25-Sep-23,7,6
928,9,SOCIAL MEDIA,2342,144,8,04-Apr-25,13,6
937,27,SOCIAL MEDIA,8400,1142,373,14-Feb-23,8,16
939,12,SOCIAL MEDIA,4662,1142,196,06-Jan-24,9,16
941,30,SOCIAL MEDIA,1085,141,16,16-Oct-24,9,5
950,4,SOCIAL MEDIA,4287,1059,71,01-May-24,16,15
953,49,SOCIAL MEDIA,169,24,4,24-Nov-24,14,3
955,18,SOCIAL MEDIA,2269,648,51,20-Jan-24,5,4
965,15,SOCIAL MEDIA,3126,839,94,20-Oct-23,19,18
969,49,SOCIAL MEDIA,1283,37,3,10-May-25,12,4
970,39,SOCIAL MEDIA,791,135,43,25-Dec-23,18,8
976,2,SOCIAL MEDIA,6759,1938,703,26-Sep-23,13,17
979,19,SOCIAL MEDIA,3775,575,179,25-Oct-23,19,15
980,29,SOCIAL MEDIA,2780,579,169,16-Oct-23,20,18
994,36,SOCIAL MEDIA,2487,333,36,25-Oct-24,20,9
996,47,SOCIAL MEDIA,5378,556,146,22-Mar-24,4,12
997,17,SOCIAL MEDIA,2050,207,22,14-Feb-25,11,2
1002,39,SOCIAL MEDIA,1173,367,128,22-Jul-23,4,5
1006,50,SOCIAL MEDIA,677,32,1,29-Sep-25,2,15
1009,32,SOCIAL MEDIA,8443,2197,942,28-Mar-23,3,17
1010,35,SOCIAL MEDIA,1953,147,26,04-Nov-24,8,18
1014,48,SOCIAL MEDIA,1222,213,41,23-Jul-24,7,6
1015,36,SOCIAL MEDIA,2396,578,225,17-Feb-23,14,9
1016,50,SOCIAL MEDIA,2595,254,60,07-Jul-24,13,8
1021,18,SOCIAL MEDIA,3746,591,101,09-Nov-23,18,17
1026,6,SOCIAL MEDIA,3202,604,38,17-Oct-24,15,10
1029,8,SOCIAL MEDIA,349,20,1,28-Jul-25,13,18
1032,11,SOCIAL MEDIA,1220,180,30,24-Dec-24,4,8
1041,24,SOCIAL MEDIA,290,25,7,04-Nov-23,15,10
1042,23,SOCIAL MEDIA,2263,218,44,09-Sep-24,2,9
1051,16,SOCIAL MEDIA,2387,418,99,26-Jul-24,5,4
1054,15,SOCIAL MEDIA,8559,1957,299,17-Apr-23,15,13
1058,6,SOCIAL MEDIA,3368,588,106,22-Aug-24,6,19
1060,1,SOCIAL MEDIA,2230,136,10,29-Mar-24,11,3
1066,6,SOCIAL MEDIA,4153,783,140,08-Oct-23,13,15
1074,26,SOCIAL MEDIA,2016,119,13,16-Sep-24,11,2
1076,36,SOCIAL MEDIA,906,109,15,20-Jun-24,11,2
1080,46,SOCIAL MEDIA,6786,1710,188,21-Jun-23,18,10
1096,11,SOCIAL MEDIA,7548,3005,585,09-Mar-23,8,7
1107,50,SOCIAL MEDIA,2997,364,66,10-May-24,11,3
1116,22,SOCIAL MEDIA,8688,3498,1261,10-May-23,2,16
1133,15,SOCIAL MEDIA,2030,198,21,17-Feb-24,8,7
1135,19,SOCIAL MEDIA,7362,3069,1221,18-Feb-23,11,18
1154,16,SOCIAL MEDIA,4413,420,63,07-Apr-24,15,18
1158,33,SOCIAL MEDIA,3508,610,134,03-Jun-23,6,20
1159,15,SOCIAL MEDIA,1708,282,38,23-Feb-23,12,13
1160,38,SOCIAL MEDIA,2315,238,38,18-Nov-24,12,5
1161,44,SOCIAL MEDIA,564,55,4,04-Mar-25,6,2
1162,40,SOCIAL MEDIA,7705,1923,661,07-Apr-23,3,5
1174,11,SOCIAL MEDIA,5312,1684,480,20-Feb-23,3,5
1175,20,SOCIAL MEDIA,3331,756,155,20-May-24,10,14
1178,39,SOCIAL MEDIA,567,21,1,23-Jul-25,1,12
1193,28,SOCIAL MEDIA,3593,862,172,08-Sep-23,11,18
1194,17,SOCIAL MEDIA,672,30,3,09-Apr-25,12,13
1201,40,SOCIAL MEDIA,4710,668,155,13-Apr-23,20,1
1206,26,SOCIAL MEDIA,233,59,8,25-Dec-23,5,20
1207,16,SOCIAL MEDIA,2388,217,6,13-Feb-25,2,19
1208,29,SOCIAL MEDIA,689,80,15,02-May-24,15,20
1211,4,SOCIAL MEDIA,3932,525,177,20-Sep-23,9,20
1221,30,SOCIAL MEDIA,3298,524,76,11-Aug-24,14,4
1229,24,SOCIAL MEDIA,4156,951,261,05-Aug-23,7,2
1232,3,SOCIAL MEDIA,3594,398,74,11-Nov-23,9,15
1233,42,SOCIAL MEDIA,2810,167,11,28-Jan-25,6,7
1235,25,SOCIAL MEDIA,3374,1521,218,13-Apr-23,20,1
1238,6,SOCIAL MEDIA,6483,668,187,13-Nov-23,11,19
1240,36,SOCIAL MEDIA,669,32,1,05-Oct-25,17,8
1243,10,SOCIAL MEDIA,6361,951,137,29-Oct-23,8,10
1245,17,SOCIAL MEDIA,4064,367,48,31-Jul-24,20,10
1247,41,SOCIAL MEDIA,75,20,2,19-Dec-23,15,5
1250,6,SOCIAL MEDIA,4216,1453,396,08-Sep-23,1,7
1260,2,SOCIAL MEDIA,376,38,5,16-Aug-24,3,1
1264,43,SOCIAL MEDIA,7538,1603,156,14-Aug-23,9,7
1269,4,SOCIAL MEDIA,2121,223,19,02-Feb-25,7,6
1272,26,SOCIAL MEDIA,6346,1640,329,03-Nov-23,15,10
1274,36,SOCIAL MEDIA,785,42,2,21-Mar-25,5,19
1290,27,SOCIAL MEDIA,2102,264,9,15-Mar-25,6,8
1301,47,SOCIAL MEDIA,3555,444,65,30-Jan-24,17,8
1304,47,SOCIAL MEDIA,6299,1763,192,10-Oct-23,19,2
